# YEA	MON	DAY	NAME

 1880	11	10	Flurin Henri
 1880	11	12	Masson Claude
 1880	11	12	Ornstein Leonard
 1880	11	20	Reif Johann
 1880	11	25	Schering Harald
 1880	12	5	Razzaboni Giovanni
 1880	12	12	Zange Johannes
 1880	12	19	Ohm Johannes
 1880	12	21	Cerlini Aldo
 1880	12	22	Lindemann August
 1880	12	26	Sezary Albert
 1881	1	1	Bremond Maurice
 1881	1	8	Reichmann Viktor
 1881	1	9	Hartmann Adele
 1881	1	12	Tournade Andre
 1881	1	14	Lunghetti Bernardino
 1881	1	15	Policard Albert
 1881	2	6	Pointin Pierre
 1881	2	19	Gorter Evert
 1881	2	20	Schlecht Heinrich
 1881	2	27	Brouwer Luitzen
 1881	3	5	Gross Oskar
 1881	3	8	Morelli Eugenio
 1881	3	19	Pringsheim Peter
 1881	3	23	Brouwer Bernardus
#duplicated date , one matches 
 1881	3	23	Staudinger Hermann
 1881	3	31	Palazzo Francesco
 1881	4	7	Toniolo Antonio
 1881	4	12	Gaber Ernst
 1881	4	13	Ehringer Charles
 1881	4	15	Graf Otto
 1881	4	21	Bräuhäuser Manfred
 1881	4	26	Sauve Louis
 1881	5	1	Teilhard De Chardin Pierre
 1881	5	4	Frugoni Cesare
 1881	5	5	Le Gorgeu Victor
 1881	5	7	Gezelle-Meerburg George
 1881	5	7	Rogowski Walter
 1881	5	22	Eisenreich Otto
 1881	5	22	Sartory Auguste
 1881	5	25	Groedel Franz
 1881	5	26	Binder Ludwi
 1881	6	2	Manaresi Angelo
 1881	6	9	Meyer Selma
 1881	6	24	Castueil Octave
 1881	7	1	Caquot Albert
 1881	7	2	Bilancioni Guglielmo
 1881	7	5	Isaac Simon
 1881	7	18	Albrecht Walther
 1881	7	18	Chaton Marcel
 1881	7	19	Dessauer Friedrich
 1881	7	21	Zucchini Dino
 1881	7	23	Debon Albert
 1881	7	27	Fischer Hans
 1881	7	29	Weigelin Siegfried
 1881	7	31	Dariaux Andre
 1881	8	7	Cord Richard
 1881	8	9	Balatroni Francesco
 1881	8	17	Simonin Louis
 1881	8	18	Pantanelli Enrico
 1881	8	26	Baer Christian
 1881	8	27	Bürgers Joseph
 1881	9	4	Guimbellot Marcel
 1881	9	10	Brender Gerardus
 1881	9	11	Joyeux Charles
 1881	9	20	Dürken Bernhard
 1881	9	23	Martinotti Leonardo
 1881	9	29	Suali Luigi
 1881	10	5	Meisner Wilhelm
 1881	10	6	Kappis Max
 1881	10	13	Michotte Berck Albert
 1881	10	14	Arnoldi Walter
#此無資料
 1881	10	19	Gignoux Maurice
 1881	11	2	Dittler Rudolf
 1881	11	4	Bruynoghe Richard
 1881	11	8	Esnault-Pelterie Robert
 1881	11	18	Preti Luigi
 1881	12	2	Poisonnier Max
 1881	12	14	Goldschmidt Edgar
 1882	1	1	Chalier Andre
 1882	1	4	Lian Camille
 1882	1	7	Daels Franz
 1882	1	8	Timmermans Jean
 1882	1	13	Dassault Darius
 1882	1	16	Kögel Gustav
 1882	1	22	Oddo Bernardo
 1882	1	23	Korff-Petersen Arthur
 1882	1	26	Stefanini Giuseppe
 1882	1	28	Thierens Elie
 1882	2	3	Billet Henry
 1882	2	5	Charrier Gaetano
 1882	2	5	Kopff August
 1882	2	6	Bitter Ludwi
 1882	2	11	Dumas Antoine
 1882	2	13	Poehlmann August
 1882	2	19	Scheibler Helmuth
 1882	2	23	Sorrel Etienne
 1882	2	26	Cisotti Umberto
 1882	2	28	Foix Charles
 1882	3	4	Heynsius Berg Maurits
 1882	3	18	Douris Roger
 1882	3	22	Serbource Marcel
 1882	3	23	Schmitz Ernst
 1882	3	26	Gasbarrini Antonio
 1882	3	26	Silva Giovanni
 1882	3	30	Graeper Ludwi
 1882	4	8	Grandgerard Roger
 1882	4	18	Hueck Werner
 1882	4	27	Euziere Jules
 1882	4	30	Peppler Christian
 1882	5	6	Pontano Tommaso
#此無資料
 1882	5	16	Morlet Antonin
 1882	5	18	Perroncito Aldo
 1882	5	22	Behrmann Walter
 1882	6	3	Kruyt Hugo
 1882	6	4	Oeller Hans
 1882	6	6	Ladenburg Rudolf
 1882	6	9	Albenga Giuseppe
 1882	6	10	Sirivich Giulio
 1882	6	15	Parisot Jacques
 1882	6	20	Bungart Johann
 1882	6	27	Lasseur Philippe
 1882	6	29	Rhenter Jean
 1882	6	30	Linzenmeier Geor
 1882	7	9	Riesser Otto
 1882	7	13	Berblinger Walther
 1882	7	13	Parlati Luigi
 1882	7	20	Guy Maurice
 1882	7	25	Weingärtner Max
 1882	7	26	Maier Hans
 1882	7	27	Colamonico Carmelo
 1882	7	29	Levy Richard
 1882	7	30	Grüter Wilhelm
 1882	8	1	Pironneau Pierre
 1882	8	2	Juillet Armand
 1882	8	2	Vermoesen Camille
 1882	8	4	Guiraud Paul
 1882	8	15	Chazy Jean
 1882	8	15	Weickmann Ludwi
 1882	8	16	Batier Gabriel
 1882	8	19	Haag Jules
 1882	8	19	Lepoutre Carlos
 1882	8	31	Schmidt Hans
 1882	9	3	Koch Richard
 1882	9	25	Freise Eduard
 1882	10	2	Rondoni Pietro
 1882	10	5	Abetti Giorgio
 1882	10	5	Dold Hermann
 1882	10	7	Poisson Charles
 1882	10	18	Agostinelli Claudio
 1882	10	19	Cottenot Paul
 1882	10	19	Gayda Tullio
 1882	10	20	Stepp Wilhelm
 1882	10	27	Dournay Jean
 1882	11	10	Mees Willem
 1882	11	12	Perdoux Joseph
 1882	11	21	Mauriac Pierre
 1882	11	23	Chassagnard Jean
 1882	12	7	Debre Robert
 1882	12	11	Schiller Walter
 1882	12	23	Stümpke Gustav
 1882	12	26	Schloss Ernst
 1882	12	27	Fischer Walter
 1882	12	29	Jaulin Seutre Auguste
#此無資料
 1883	1	7	Mauricet Alphonse
 1883	1	11	Beccari Nello
 1883	1	19	Bonfiglio Francesco
 1883	1	19	Knoch Heinrich
 1883	1	31	Brule Marcel
 1883	2	7	Gery Louis
 1883	2	21	Bazy Pierre
 1883	2	22	Wagner Karl
 1883	2	28	Margarot Jean
 1883	3	3	Modugno Francesco
 1883	3	7	Jess Adolf
 1883	3	13	Melchior Eduard
 1883	3	15	Sborgi Umberto
 1883	3	17	Waterman Nathaniel
 1883	3	20	Drachter Richard
 1883	3	23	Lesieur Emile
 1883	3	26	Zalla Mario
 1883	4	5	Lapparent Jacques
 1883	4	27	Parrel Gerard
 1883	5	6	Grube Geor
 1883	5	8	Stuber Bernhard
 1883	5	23	Banse Ewald
 1883	5	26	Steiner Gabriel
 1883	5	27	Deuss Josephus
 1883	5	28	Heymann Paul
 1883	5	29	Bauer Hugo
 1883	6	11	Ackerknecht Eberhard
 1883	6	11	Eymer Heinrich
 1883	6	12	Rabourdin Andre
 1883	6	13	Chabrol Etienne
 1883	6	16	Gaifami Paolo
 1883	7	9	Phelip J
 1883	7	13	Lüdin Max
 1883	7	18	Delater Gabriel
 1883	7	19	Kehrer Ferdinand
 1883	7	21	Gins Heinrich
 1883	7	21	Parravano Nicola
 1883	7	22	Pellegrini Rinaldo
 1883	8	1	Sacco Luigi
 1883	8	6	Magrou Joseph
 1883	8	7	Declairfayt C
 1883	8	7	Desbouis Guy
 1883	8	14	Abram Paul
 1883	8	21	Ceelen Wilhelm
 1883	8	29	Keller Raymond
 1883	9	5	Baloux Paul
 1883	9	18	Rose Peter
 1883	9	21	Soulayrol Georges
 1883	9	26	Mochi Alberto
 1883	9	28	Hauser Friedrich
 1883	9	29	Moure Paul
 1883	10	1	Poree Francis
 1883	10	12	Loppe Etienne
 1883	10	18	Calderini Aristide
 1883	10	22	Bertolani Aldo
 1883	10	22	Vercelli Francesco
 1883	10	27	Peroni Bernardino
 1883	10	29	Guerithault Bernard
 1883	11	13	Toeniessen Erich
 1883	11	18	Beal Victor
 1883	11	18	Berger Jean
 1883	11	19	Reijs Jacobus
 1883	11	21	La Roche Brisson Rene
 1883	12	5	Baes Louis
 1883	12	13	Leon-Kindberg Michel
 1883	12	19	Meneghini Domenico
 1883	12	25	Langlet Jean
 1884	1	2	Rehm Pierre
 1884	1	5	Denjoy Armand
 1884	1	8	Vidoni Giuseppe
 1884	1	16	Hanser Robert
 1884	1	17	Bettinger Lucien
 1884	1	19	Jüngling Otto
 1884	1	21	Peppler Franz
 1884	1	28	Piccard Auguste
 1884	1	28	Piccard Jean
 1884	2	22	Gruber Geor
 1884	3	8	Barbier Gaston
 1884	3	8	Schaaff Fred
 1884	3	10	D'Agata Giuseppe
 1884	3	16	Ruaud Ludovic
 1884	3	18	Dufourmentel Leon
 1884	3	24	Trendelenburg Paul
 1884	3	28	Veluet Maurice
 1884	4	3	Principi Paolo
 1884	4	5	Costantini Joseph
 1884	4	10	Darmois Emile
 1884	4	13	Seemann Hugo
 1884	4	16	Dezani Serafino
 1884	4	28	Vallerix Andre
 1884	5	13	Wegner Richard
 1884	5	15	Caronia Giuseppe
 1884	5	18	Lecat Maurice
 1884	5	23	Gini Corrado
 1884	5	23	Jolibois Medard
 1884	5	28	Beumer Hans
 1884	6	16	Gerth Arnold
 1884	6	17	Almagia Roberto
 1884	6	17	Marchetti Alessandro
 1884	6	20	Schultz Johannes
 1884	6	21	Vinchon Jean
 1884	6	24	Freudenberg Ernst
 1884	6	29	Weil Alfred
 1884	6	30	Duhamel Georges
 1884	7	2	Bonnefon Georges
 1884	7	2	Jakob Alfons
 1884	7	9	Günther Hans
 1884	7	9	Viard Marcel
 1884	7	12	Schaedel Wilhelm
 1884	7	15	Vignes Henri
 1884	7	17	Nürnberger Ludwi
 1884	7	22	Sangiorgi Giuseppe
 1884	7	30	Heuyer Georges
 1884	8	6	Hinselmann Hans
 1884	8	13	Wassermann Friedrich
 1884	9	2	Feulgen Robert
 1884	9	9	Toraldo Francia Orazio
 1884	9	21	Lutembacher Rene
 1884	9	22	Guichard Paul
 1884	9	27	Bordoni Ugo
 1884	10	6	Amersbach Karl
 1884	10	14	Berranger Paul
 1884	10	24	Dehorter Leon
 1884	11	4	Herzog Geor
 1884	11	10	Bergeret Andre
 1884	11	10	Dumas Eugene
 1884	11	16	Veil Wolfgan
 1884	11	26	Klee Philipp
 1884	12	3	Blanc Georges
 1884	12	13	Fischer Heinrich
 1884	12	14	Seuffert Rudolf
 1884	12	17	Charbonnel Maurice
 1884	12	29	Kranz Peter
 1884	12	30	Garin Giovanni
 1885	1	1	Tricht Barend
 1885	1	3	Demole Louis
 1885	1	9	Quercigh Emmanuello
 1885	1	12	Vogt Emil
 1885	1	21	Nobile Umberto
 1885	1	23	Caussade Louis
 1885	1	25	Esser Alexander
 1885	1	29	Grandori Remo
 1885	2	5	Fourcade Maurice
 1885	2	6	Forni Gherardo
 1885	2	16	Bleyer Benno
 1885	2	26	Wieland Hermann
 1885	3	8	Boisselet Jean
 1885	4	7	Favilli Narciso
 1885	4	14	Levere Raymond
 1885	4	18	Champy P
 1885	4	19	Nieden Hermann
 1885	4	19	Nouel Jean
 1885	4	29	Hervoche Charles
 1885	5	16	Fabris Cesare
 1885	5	19	Comberg Wilhelm
 1885	5	20	Mondor Henri
 1885	5	25	Castera Hector
 1885	5	28	Traugott Carl
 1885	6	2	Creutzfeldt Hans
 1885	6	5	Abel Emile
 1885	6	9	Guyenot Emile
 1885	6	14	Cambi Livio
 1885	6	18	Kleinschmidt Hans
 1885	6	28	Thannhauser Siegfried
 1885	7	15	Cazzaniga Antonio
 1885	7	22	Stettner Ernst
 1885	7	24	Maurer Andre
 1885	7	30	Thiers Joseph
 1885	8	3	Revelliac Edouard
 1885	8	4	Nussbaum Adolf
 1885	8	6	Coppens Albert
 1885	8	7	Prieur Maurice
 1885	8	12	Cabannes Jean
 1885	8	25	Dufraisse Charles
 1885	8	27	Belin Marcel
 1885	9	1	Stokes John
#此無資料
 1885	9	5	Grousset Rene
#此無資料
 1885	9	10	Leiner Erich
 1885	9	19	Senise Tommaso
 1885	9	24	Alary Emile
 1885	9	29	Daniel Pierre
 1885	10	5	Galli Arturo
 1885	10	12	Geiger Joseph
 1885	10	13	Horn Paul
 1885	10	22	Monbrun Albert
 1885	11	9	Weyl Hermann
 1885	11	28	Petersen Hans
 1885	11	29	Zweifel Erwin
 1885	11	30	Wehner Ernst
 1885	12	5	Tonolo Angelo
 1885	12	25	Betz Johann
 1885	12	26	Neukrich Paul
 1885	12	28	Pentimalli Francesco
 1886	1	3	Aimard Jean
 1886	1	3	Bijvoet Willem
 1886	1	5	Boecker Eduard
 1886	1	13	Weiss Kurt
 1886	1	19	Vidal-Revel Jean
 1886	1	20	Adler Leo
 1886	1	22	Bürger Bernard
 1886	1	26	Veraart Joannes
 1886	1	29	Freudenberg Karl
 1886	1	30	Comessatti Annibale
 1886	1	31	Jungmann Paul
 1886	2	5	Würschmidt Joseph
 1886	2	6	Koch Ernst
 1886	2	7	Meurisse Henri
 1886	2	19	Selig Rudolf
 1886	2	24	Zironi Amilcare
 1886	3	2	Gerard Pol
 1886	3	3	Grandi Guido
 1886	3	4	Jötten Carl
 1886	3	9	Landeker Alfons
 1886	3	11	Pijper Adrianus
 1886	3	23	Meyer Henri
 1886	3	26	Schulz Ernst
 1886	4	2	Closier Louis
 1886	4	3	Chanteux Joseph
 1886	4	12	Büchner Paul
 1886	4	13	Brissaud Eugene
 1886	4	19	Grote Louis
 1886	4	21	Weizsäcker Vicktor
 1886	4	24	Haas Geor
 1886	4	27	Bernardi Alessandro
 1886	4	29	Pilven Joseph
 1886	5	1	Rübsamen Wilhelm
 1886	5	4	Schwartz-Wacker Alfred
 1886	5	11	Dietrich Hans
 1886	5	11	Kuhn Robert
 1886	5	12	Jacobshagen Eduard
 1886	5	13	Vallery-Radot Louis
 1886	5	22	Stieve Hermann
 1886	5	31	Debaisieux Paul
 1886	6	8	Prinzhorn Hans
 1886	6	9	Carena Adolfo
 1886	6	10	Quiquandon Joseph
 1886	6	11	Businco Armando
 1886	6	16	Sackenreiter G
 1886	6	25	Goetze Otto
 1886	6	26	Thiry Rene
 1886	7	3	Caproni Gianni
 1886	7	3	Guggenheimer Hans
 1886	7	5	Kehl Hermann
#此無資料
 1886	7	6	Bloch Marc
 1886	7	7	Bureau Louis
 1886	7	9	Bruylants Pierre
 1886	7	10	Dalmasso Giovanni
#此無資料
 1886	7	12	Sierp Friedrich
 1886	7	20	Brömser Philipp
 1886	7	27	Bingold Konrad
 1886	8	10	Thörner Walter
 1886	8	11	Maccabruni Francesco
 1886	8	24	Oye Paul
 1886	9	4	Chauvin Emile
 1886	9	12	Moiroud Pierre
 1886	9	12	Santarella Luigi
 1886	9	20	Brouwer Hendrik
 1886	9	24	Coerper Karl
 1886	9	30	Ramon Gaston
 1886	10	4	Livi Carlo
 1886	11	8	Colonnetti Gustavo
 1886	11	8	Coste Jean
 1886	11	9	Tenani Mario
 1886	11	12	Schiassi Francesco
 1886	11	12	Seeliger Rudolf
 1886	11	13	Badolle Albert
 1886	11	13	Moreau Rene
 1886	12	4	Bieberbach Ludwi
 1886	12	23	Reschke Karl
 1886	12	31	Neau Henry
 1887	1	3	Carrieu Marcel
 1887	1	11	Vian Louis
 1887	1	16	Garnier Edouard
 1887	1	20	Malenotti Ettore
 1887	1	25	Brisard Jules
 1887	1	28	Socin Christoph
 1887	1	30	Saintin Henri
 1887	1	31	Greving Richard
 1887	2	1	Endell Kurd
 1887	2	2	Robitzsch Max
 1887	2	6	Lattes Leone
 1887	2	14	Baur Franz
 1887	2	19	Küppers Egon
 1887	2	20	Caroli Angelo
 1887	2	25	Volmar Victor
 1887	3	4	Külz Fritz
 1887	3	7	Muraz Gaston
 1887	3	20	Strohl Andre
 1887	3	22	Graef Siegfried
 1887	3	26	Luquet Gabriel
 1887	3	29	Hoop Johannes
 1887	3	30	Bajocchi Uberto
 1887	4	1	Körber Otto
 1887	4	10	Le Blanc Emil
 1887	4	12	Gluud Wilhelm
 1887	4	13	Velu Henri
 1887	4	14	Jaumotte Jules
 1887	4	17	Westphal Karl
 1887	4	20	Giuliani Renzo
 1887	4	29	Buytendijk Frederic
 1887	5	4	Gerard Felix
 1887	5	5	Blanchier Denise
 1887	5	14	Krabbel Max
 1887	5	20	Kahn Eugen
 1887	5	20	Monterosso Bruno
 1887	6	2	Schneiderhöhn Hans
 1887	6	8	Schelven Aart
 1887	6	11	Fredericq Henri
 1887	6	17	Runge Hermann
 1887	6	18	Ellinger Philipp
 1887	6	22	Pratolongo Ugo
 1887	6	23	Coty Auguste
 1887	6	25	Fonrobert Ewald
 1887	6	28	Carlerre Ernest
 1887	7	7	Polara Virgilio
 1887	7	12	Couinaud Paul
 1887	7	19	Lebeer Jean
 1887	7	26	Maurel Gerard
 1887	8	3	Secousse Henri
 1887	8	12	Wintz Hermann
 1887	8	21	Beraud Armand
 1887	9	18	Lacronique Gaston
 1887	9	22	Schlossberger Hans
 1887	10	11	Godeaux Lucien
 1887	10	23	Leschke Erich
 1887	10	24	Armellini Giuseppe
 1887	11	1	Carpentier William
 1887	11	3	Hildebrandt Fritz
 1887	11	6	Nonnenbruch Wilhelm
 1887	11	11	Nord Charles
 1887	11	19	Barrenscheen Hermann
 1887	11	23	Bossert Otto
 1887	11	26	Spadolini Igino
 1887	11	29	Grinovero Cesare
 1887	12	1	Buscaino Vito
 1887	12	16	Jacob Gustave
 1887	12	16	Vercesi
 1887	12	28	Vigot Marcel
 1887	12	30	Dongen Johannes
 1888	1	6	Caliceti Pietro
 1888	1	6	Tarneaud Jean
 1888	1	18	Cambon Emile
 1888	1	19	Avanzi Enrico
 1888	1	20	Timpanaro Sebastiano
 1888	1	22	Simonart Fernand
 1888	2	4	Duplay Marcel
 1888	2	6	Gans Oscar
 1888	2	7	Dejean Charles
 1888	2	16	Bessemans Albert
 1888	2	24	Vogt Walter
 1888	3	7	Martin Henry
 1888	3	10	Aubertot Valery
 1888	3	26	Bastai Pio
 1888	4	3	Romeis Benno
 1888	4	9	Visco Sabato
#此無資料
 1888	4	12	Delattre Raoul
 1888	4	15	Haupt Walther
 1888	4	16	Cavina Cesare
 1888	4	17	Wilhelm Theodore
 1888	4	19	Mensa Attilio
 1888	4	26	Diocles Louis
 1888	4	27	Rouffiac Pierre
 1888	5	1	Martin Arthur
 1888	5	5	Nobili Umberto
 1888	5	8	Bardenheuer Peter
 1888	5	15	Schönfeld Walter
 1888	5	24	Sansone Giovanni
 1888	5	28	Benech Jean
 1888	5	30	Manetti Carlo
 1888	6	3	Kluyver Albert
 1888	6	3	Renard Leon
 1888	6	13	Pomp Anton
 1888	6	24	Darmois Georges
 1888	7	12	Zeiss Heinrich
 1888	7	15	Rosset Marc
 1888	7	21	Charrier Jean
 1888	7	27	Frey Emil
 1888	8	3	Gaucherand Jules
 1888	8	10	Stintzing Hugo
 1888	8	16	Pavari Aldo
 1888	8	21	Mayr Julius
 1888	8	22	Giroux Rene
 1888	9	1	Groebbels Franz
 1888	9	2	Spatz Hugo
 1888	9	3	Bieling Richard
 1888	9	15	Laquer Fritz
 1888	9	20	Bianchini Giuseppe
 1888	9	24	Darrieus Georges
 1888	9	25	Schmitt Walter
 1888	10	5	Hess Kurt
 1888	10	8	Kretschmer Ernst
 1888	10	10	Giraud Gaston
 1888	10	12	Waart Alfred
 1888	10	28	Bouchet Maurice
#此無資料
 1888	10	30	Vannier Leon
 1888	11	3	Emmanuelli Pio
 1888	11	4	Lutz Wilhelm
 1888	11	17	Lehmann Walter
 1888	12	3	Oettingen Wolfgan
 1888	12	3	Peres Gustave
 1888	12	13	Lande Alfred
 1888	12	14	Klarenbeek Arie
 1888	12	21	Romey Andre
 1888	12	23	Wolf Friedrich
 1888	12	31	Chevenard Pierre
 1889	1	12	Duken Johann
 1889	1	15	Mayer-Gross Willy
 1889	1	21	Fouque Charles
 1889	1	25	Martini Paul
 1889	2	9	Asselberghs Etienne
 1889	2	14	Magliano Arturo
 1889	2	21	Schwab Roger
 1889	2	25	Grossfeld Johann
 1889	3	10	Barthelemy Rene
 1889	3	15	Löhr Wilhelm
 1889	3	19	Lahm Wilhelm
 1889	3	26	Goldschmidt Stefan
 1889	3	28	Dherissart Jean
 1889	4	10	Wirz Franz
 1889	4	11	Vallois Henri
 1889	4	14	Meyer-Burgdorff Hermann
 1889	4	24	Georgi Walter
 1889	5	1	Viale Gaetano
 1889	5	7	Löwenstein Otto
 1889	5	8	Herrmannsdorfer Adolf
 1889	5	14	Reis Victor
 1889	5	16	Rebel Hans
 1889	5	25	Polonovsky Michel
 1889	6	12	Schelven Theodorus
 1889	6	14	Straelen Victor
 1889	6	17	Masselin Guy
 1889	6	22	Massart Raphael
 1889	6	25	Fallot Paul
 1889	6	29	Fabre Rene
 1889	7	5	Zurhelle Emil
 1889	7	13	Quenu Jean
 1889	7	22	Giraud Georges
 1889	8	1	Gerlach Walther
 1889	8	6	Krauss Ferdinand
 1889	8	29	Sernagiotto Emilio
 1889	9	5	Arnould Jean
 1889	9	15	Magnel Gustave
 1889	9	23	Rojahn Carl
 1889	10	13	Bouligand Georges
 1889	10	13	Corini Felice
 1889	10	18	Perrin Robert
 1889	10	20	Kaufmann Hans
 1889	10	27	Brault Pierre
 1889	10	30	Casabianca Jerome
 1889	11	13	Hellmuth Karl
 1889	11	19	Berg Hans
 1889	11	19	Loubatie Rene
 1889	11	28	Fabian Heinrich
 1889	12	2	Pistolesi Enrico
 1889	12	14	Gamel Edouard
 1889	12	24	Donatien Andre
 1889	12	26	Paturet Georges
 1889	12	31	Nieuwenburg Cornelis
 1890	1	17	Tourvieille Labroue Maurice
 1890	1	20	Dillenseger Rene
 1890	2	1	Lossedat Maurice
 1890	2	6	Maggini Mentore
 1890	2	9	Boldrini Marcello
 1890	2	12	Lüers Heinrich
 1890	2	14	Castaldi Luigi
 1890	2	14	Goormaghtigh Norbert
 1890	3	3	Aublant Louis
 1890	3	5	Neubürger Karl
 1890	3	6	Corelli Masaniello Riccardo
 1890	3	26	Drevermann Paul
 1890	3	28	Perucca Eligio
 1890	3	29	Castaing Louis
 1890	4	5	Gross Albert
 1890	4	6	Danjon Andre
 1890	4	6	Rivera Vincenzo
 1890	4	21	Grotrian Walter
 1890	4	25	Durupt Auguste
 1890	4	26	Grahe Karl
 1890	4	29	Specklin Paul
 1890	5	10	Sega Achille
 1890	5	15	Roskam Jacques
 1890	5	19	Angiolani Argeo
 1890	5	21	Birnbaum Geor
 1890	5	24	Rougy Mathieu
 1890	5	25	Berckhemer Fritz
 1890	5	30	Papin Edouard
 1890	6	12	Alajouanine Theophile
#此無資料
 1890	6	17	Kortzeborn Alfons
 1890	6	30	Cornet Albert
 1890	6	30	Nolen Henri
 1890	7	1	Codet Henri
 1890	7	2	Resch Pierre
 1890	7	24	Fombeure Georges
 1890	7	29	Bailly Jacques
 1890	8	23	Bayol Pierre
 1890	8	25	Rouffiat Paul
 1890	8	26	Woringer Pierre
 1890	9	7	Lemperiere Jean
 1890	9	21	Glocker Richard
 1890	9	26	Bauer Heinrich
 1890	10	4	Verne Jean
 1890	10	5	Ginesty Albert
 1890	10	5	Vogt Heinrich
 1890	10	31	Peres Joseph
 1890	11	2	Ferri Silvio
 1890	11	18	Macquet Pierre
 1890	11	23	Dahmann Heinz
 1890	12	5	Bufalini Emilio
 1890	12	23	Lagrange Henri
 1891	1	1	Voltz Friedrich
 1891	1	5	Jeannet Pierre
 1891	1	7	Adrion Walter
 1891	1	11	Gosselin Louis
 1891	1	25	Beckmann Kurt
 1891	2	8	Behague Pierre
 1891	2	9	Eckstein Albert
 1891	2	14	Deusch Gustav
 1891	2	17	Janssen Sigurd
 1891	2	21	Hartinger Hans
 1891	3	12	Vatti Giuseppe
 1891	3	14	Strijbos Jan
 1891	4	15	Daniel Gaston
 1891	4	17	Sedan Jean
 1891	4	21	Sommer Rene
 1891	4	26	Boom Boudewijn
 1891	5	1	Lauter Sigismund
 1891	5	6	Eitel Wilhelm
 1891	5	7	Piedelievre Rene
 1891	5	20	Götz Friedrich
 1891	5	28	Boissiere-Lacroix Joseph
 1891	5	31	Larget Maurice
 1891	6	6	Hoffmann Hermann
 1891	6	8	Poli Cino
 1891	6	10	Sbrana Francesco
 1891	6	28	Cenac Michel
 1891	7	2	Boppe Marcel
 1891	7	3	Beijerinck Willem
 1891	7	14	Guillemin Andre
 1891	7	24	Oettingen Karl
 1891	7	31	Vermelin Henri
 1891	8	7	Playoust Yves
 1891	8	13	Denoyelle Lucien
 1891	8	16	Viollet Pierre
 1891	8	18	Flieringa Henri
 1891	8	20	Le Branchu Rene
 1891	8	29	Passerini Mario
 1891	9	10	Bigwood Ed
 1891	9	13	Boissier Raymond
 1891	9	20	Delaby Raymond
 1891	9	27	Vigne Paul
 1891	10	11	Binet Leon
 1891	10	11	Straus Erwin
 1891	10	24	Courbin Pierre
 1891	11	18	Neumann Hans
 1891	11	19	Giovine Domenico
 1891	11	26	Glorieux Pierre
 1891	12	13	Cordier Pierre
 1891	12	18	Valade Roger
 1891	12	19	Keller Philipp
 1891	12	28	Michel Andre
 1892	1	10	Grasset Raymond
 1892	1	10	Lelong Marcel
 1892	1	15	Rombouts John
 1892	1	22	Bogendorfer Ludwu
 1892	1	22	Mund Walter
 1892	1	23	Bijvoet Joh
 1892	1	24	Tramuset Rene
 1892	1	31	Schoen Rudolf
 1892	2	2	Marzolo Francesco
 1892	2	2	Reihlen Hans
 1892	2	7	Bouchoo Rene
 1892	2	11	Schmidt Ernst
 1892	2	27	Keeser Eduard
 1892	3	6	Agostini Amedeo
 1892	3	19	Delannoy Emile
 1892	3	19	Oordt Gregorius
 1892	3	21	Colosi Giuseppe
 1892	3	28	Heymans Corneille
 1892	4	3	Chavany Jean
 1892	4	10	Woerdeman Martinus
 1892	4	16	Koch Berhard
 1892	5	15	Poivilliers Georges
 1892	5	17	Le Pennetier Francois
 1892	6	23	Barret Francisque
 1892	7	1	Lejeune Fritz
 1892	7	3	Testi Gino
 1892	7	11	Carisi Guido
 1892	7	14	Mercier-Cosse Armand
 1892	7	21	Gehring Hermann
 1892	8	1	Schmid Fritz
 1892	8	14	Desmaroux Louis
 1892	8	15	Bijlsma Ulbe
 1892	8	15	Broglie Louis
#此無資料
 1892	9	2	Wever Franz
 1892	9	10	Schreus Hans
 1892	9	11	Bär Richard
 1892	10	3	Riccardo Salvatore
 1892	11	20	Berroth Alfred
 1892	11	29	Doetsch Gustav
 1892	12	14	Salotti Adelchi
 1892	12	17	Polvani Giovanni
 1892	12	19	Hermann Henri
 1892	12	28	Dinger Johannes
 1893	2	2	Richard Armand
 1893	2	3	Julia Gaston
 1893	2	7	Gautier Jean
 1893	2	12	Minnaert Marcel
 1893	2	15	Baur Max
 1893	2	24	Billard Jean
 1893	2	25	Simon Arthur
 1893	3	2	Westerterp Murk
 1893	3	11	Belluigi Arnaldo
 1893	3	20	Fontes Georges
 1893	3	23	Wachholder Kurt
 1893	3	30	Arraud Camille
 1893	3	30	Jonge-Cohen Theodore
 1893	4	4	Boeminghaus Hans
 1893	4	24	Daeues Karl
 1893	5	7	Hansen Karl
 1893	5	19	Correns Carl
 1893	5	23	Schoenholz Ludwi
 1893	5	27	Bienvenu Georges
 1893	5	27	Bungenberg Jong Hendrik
 1893	5	27	Henry Jean
 1893	7	7	Dalco Albert
 1893	7	7	Guthmann Heinrich
 1893	7	21	Foucault Paul
 1893	8	30	Coliez Robert
 1893	9	16	Verrijn-Stuart Gerard
 1893	9	17	Nieddu Giovanni
 1893	10	31	Levy Maurice
 1893	11	2	Zange Frederik
 1893	11	22	Gehuchten Paul
 1893	12	23	Caraci Giuseppe
 1894	1	8	Serra Giovanni
 1894	2	12	Paladino Francesco
 1894	2	18	Travaglini Vilrico
 1894	3	9	Manneback Charles
 1894	3	13	Barbier Jean
 1894	3	14	Jost Hans
 1894	3	22	Le Rasle Henri
 1894	4	4	Amelung Walther
