# http://cura.free.fr/gauq/902gdE2f.html
# 11242 New Birth Data (LILLE). Series E, volume 2f
# Children born in the years 1914 and 1920 (Unpublished Data)
# Series E: Planetary Heredity. A Reappraisal on 50,000 subjects (Volume 2f)
# by Michel et Françoise GAUQUELIN
# [3rd CURA's edition, revised by Patrice Guinard : February 2009]
# 沒有醫院資料，出生地點在 LILLE (里爾)

# Notice

# NUM : Number (2 series ; n. 5763, 5764, 8229, 8230 are omitted)
# SEX : M = mother ; F = father ; D = daughter ; S = son
# DAY : Day of birth
# MON : Month of birth
# YEA : Year of birth
# H : Hour of birth ; Birthtime is converted to standard time, either for zone 0 (= GMT) or -1 (= CET)
# MN : Minutes
# SEC : Seconds
# Ci : Ci code (see the Introduction), sometimes missing
# TZ : Time Zone at the place of birth and date of birth (0 or -1)
# LAT : Latitude of Birth place
# LON : Longitude of Birth place
# COD : Abbreviated Code of Birth place indicating the French "Département"
# (The Birth place is not mentioned)

# 0    1   2   3   4  5  6   7   8   9       10      11  12
# NUM	SEX	DAY	MON	YEA	H	MN	SEC	Ci	TZ      LAT     LON	COD

293	M	21	02	1890	14	47	40	03	0	50N39	3E05	59
294	D	17	01	1914	17	0	0	06	0	50N39	3E05	59
295	F	07	02	1874	13	47	40		0	50N39	3E05	59
296	D	18	01	1914	08	30	0	02	0	50N39	3E05	59
297	F	26	12	1886	01	47	40	13	0	50N39	3E05	59
298	M	15	01	1886	0	02	40	10	0	50N39	3E05	59
299	D	17	01	1914	19	30	0	06	0	50N39	3E05	59
300	F	23	01	1882	01	47	40		0	50N39	3E05	59
301	S	17	01	1914	01	0	0	06	0	50N39	3E05	59
302	F	19	01	1882	06	17	40		0	50N39	3E05	59
303	M	19	11	1877	17	17	40		0	50N39	3E05	59
304	D	17	01	1914	23	0	0	06	0	50N39	3E05	59
305	F	23	12	1882	02	47	40		0	50N39	3E05	59
306	D	17	01	1914	17	30	0	06	0	50N39	3E05	59
307	M	18	04	1894	09	50	40	14	0	50N39	3E05	59
308	S	17	01	1914	17	30	0	06	0	50N39	3E05	59
309	F	23	08	1888	03	47	40	0	0	50N39	3E05	59
310	M	26	12	1888	0	47	40	10	0	50N39	3E05	59
311	D	18	01	1914	13	0	0	02	0	50N39	3E05	59
312	F	10	01	1882	22	47	40		0	50N39	3E05	59
313	M	05	09	1880	10	47	40		0	50N39	3E05	59
314	S	18	01	1914	13	30	0	02	0	50N39	3E05	59
315	F	02	03	1885	10	47	40	08	0	50N39	3E05	59
316	S	18	01	1914	03	0	0	02	0	50N39	3E05	59
317	M	02	06	1890	16	47	40	08	0	50N39	3E05	59
318	D	16	01	1914	17	0	0	09	0	50N39	3E05	59
319	F	25	01	1891	0	47	40	09	0	50N39	3E05	59
320	M	28	07	1893	17	50	40	10	0	50N39	3E05	59
321	D	19	01	1914	08	0	0	01	0	50N39	3E05	59
322	F	04	09	1877	01	47	40		0	50N39	3E05	59
323	S	18	01	1914	0	25	0	02	0	50N39	3E05	59
324	F	07	10	1894	12	50	40	06	0	50N39	3E05	59
325	S	19	01	1914	02	20	0	01	0	50N39	3E05	59
326	F	08	04	1887	19	47	40	10	0	50N39	3E05	59
327	M	04	05	1888	05	47	40	02	0	50N39	3E05	59
328	S	20	01	1914	05	15	0	01	0	50N39	3E05	59
329	F	10	05	1876	01	47	40		0	50N39	3E05	59
330	M	02	05	1874	01	47	40		0	50N39	3E05	59
331	D	20	01	1914	02	30	0	01	0	50N39	3E05	59
332	F	21	03	1882	07	47	40		0	50N39	3E05	59
333	M	27	01	1889	13	47	40	0	0	50N39	3E05	59
334	S	20	01	1914	09	0	0	01	0	50N39	3E05	59
335	M	07	04	1895	11	50	40	08	0	50N39	3E05	59
336	D	18	01	1914	16	0	0	02	0	50N39	3E05	59
